possession,city,property_type,updated_date,management_by_landlord,data_id,areacode,sqft,listing_date,status,platform,config_type,carpet_area,locality,address,lat,txn_type,lng,desc,selling_price,building_name
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5006869,,2308,11/13/2013 18:07:44,Under Construction,tigerprop,3BHK,0,Mahim,"Mahim, Mumbai",19.03679276,sale,72.84384155,,0,Vayu
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5006870,,3650,11/13/2013 18:07:44,Under Construction,tigerprop,4BHK,0,Mahim,"Mahim, Mumbai",19.03679276,sale,72.84384155,,0,Vayu
01/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5214943,,1089,06/11/2014 07:37:44,Completed,tigerprop,2BHK,0,Thane West,"Road No.22, Wagle Estate, opp.LBS Marg, Thane, Mumbai",19.19056892,sale,72.96364594,,14999886.0,Grandezza
01/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5054521,,1100,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Road No.22, Wagle Estate, opp.LBS Marg, Thane, Mumbai",19.19056892,sale,72.96364594,,0,Grandezza
01/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5058216,,1412,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Thane West,"Road No.22, Wagle Estate, opp.LBS Marg, Thane, Mumbai",19.19056892,sale,72.96364594,,0,Grandezza
01/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5054522,,1500,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Thane West,"Road No.22, Wagle Estate, opp.LBS Marg, Thane, Mumbai",19.19056892,sale,72.96364594,,0,Grandezza
11/30/2014 18:30:00,Mumbai,Apartment,06/23/2016 06:39:34,,5058395,,693,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Borivali West,"Borivali West, Mumbai",19.24016762,sale,72.84407806,,0,Regalia
11/30/2014 18:30:00,Mumbai,Apartment,06/23/2016 06:39:34,,5058396,,1080,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Borivali West,"Borivali West, Mumbai",19.24016762,sale,72.84407806,,0,Regalia
12/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5074607,,2540,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Chembur,"12th Road, Near Diamond Garden, Chembur(E), Mumbai",19.05729675,sale,72.90247345,,0,Annapoorna
07/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5082311,,1440,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kharghar,"Plot No. 74, Sector-18, Kharghar, Mumbai.",19.03316879,sale,73.06988525,,0,Sai Moreshwar Luxuria
07/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5082312,,1650,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Kharghar,"Plot No. 74, Sector-18, Kharghar, Mumbai.",19.03316879,sale,73.06988525,,0,Sai Moreshwar Luxuria
07/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5082313,,1655,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Kharghar,"Plot No. 74, Sector-18, Kharghar, Mumbai.",19.03316879,sale,73.06988525,,0,Sai Moreshwar Luxuria
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5160957,,0,11/18/2013 12:53:43,Completed,tigerprop,2BHK,856,Chembur,"Plot No. 201, Gaothan Road No.1, Opp.Chembur Post Office, Chembur(E), Mumbai",19.05794716,sale,72.89738464,,0,Srinivas
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5291301,,0,07/04/2015 12:18:20,Completed,tigerprop,3BHK,1182,Chembur,"Plot No. 201, Gaothan Road No.1, Opp.Chembur Post Office, Chembur(E), Mumbai",19.05794716,sale,72.89738464,,0,Srinivas
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5081801,,0,11/13/2013 18:07:44,Completed,tigerprop,4BHK,1427,Chembur,"Plot No. 201, Gaothan Road No.1, Opp.Chembur Post Office, Chembur(E), Mumbai",19.05794716,sale,72.89738464,,0,Srinivas
06/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5062543,,6000,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Nerul,"Nerul, Navi Mumbai",19.04296684,sale,73.00915527,,0,EL Castillo
06/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5062544,,12000,11/13/2013 18:07:44,Completed,tigerprop,6BHK,0,Nerul,"Nerul, Navi Mumbai",19.04296684,sale,73.00915527,,0,EL Castillo
02/28/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5082222,,6900,11/13/2013 18:07:44,Completed,tigerprop,5BHK,0,Belapur,"Plot No. 77, Sector - 15, CBD Belapur, Navi Mumbai",19.00820923,sale,73.03608704,,0,Castle
12/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5007526,,0,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Andheri West,"Versova, Andheri West, Mumbai",19.1390667,sale,72.82752991,,0,Shastri Nagar
12/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5007527,,0,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Andheri West,"Versova, Andheri West, Mumbai",19.1390667,sale,72.82752991,,0,Shastri Nagar
09/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5181591,,1000,01/20/2014 12:44:50,Completed,tigerprop,2BHK,0,Girgaon,"Nanubhai Desai Road, Girgaon, Mumbai.",18.9569931,sale,72.82511902,,25000000.0,Pearl
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5054655,,932,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Near Majiwade Junction, Eastern Express Highway, Thane West, Mumbai",19.20812988,sale,72.98791504,,0,Urbania Acura
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5054654,,952,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Near Majiwade Junction, Eastern Express Highway, Thane West, Mumbai",19.20812988,sale,72.98791504,,0,Urbania Acura
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5054656,,963,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Near Majiwade Junction, Eastern Express Highway, Thane West, Mumbai",19.20812988,sale,72.98791504,,0,Urbania Acura
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5182826,,1011,01/24/2014 09:01:15,Completed,tigerprop,2BHK,0,Thane West,"Near Majiwade Junction, Eastern Express Highway, Thane West, Mumbai",19.20812988,sale,72.98791504,,0,Urbania Acura
08/31/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5078627,,1335,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Parel,"G. D. Ambekar Marg (Parel Tank Road), Upper Parel, Mumbai",18.99594307,sale,72.84763336,,49999755.0,Ashok Gardens
08/31/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5078628,,1405,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Parel,"G. D. Ambekar Marg (Parel Tank Road), Upper Parel, Mumbai",18.99594307,sale,72.84763336,,57999805.0,Ashok Gardens
08/31/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5078629,,1770,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Parel,"G. D. Ambekar Marg (Parel Tank Road), Upper Parel, Mumbai",18.99594307,sale,72.84763336,,0,Ashok Gardens
08/31/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5078630,,1835,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Parel,"G. D. Ambekar Marg (Parel Tank Road), Upper Parel, Mumbai",18.99594307,sale,72.84763336,,0,Ashok Gardens
11/30/2012 18:30:00,Mumbai,Apartment,04/07/2016 23:50:08,,5227643,,3500,08/06/2014 04:27:12,Completed,tigerprop,4BHK,0,Powai,"Off Adi Shankaracharya Marg, Powai, Mumbai",19.11652565,sale,72.90129852,,0,Lake Superior
11/30/2012 18:30:00,Mumbai,Apartment,04/07/2016 23:50:52,,5226009,,4500,07/25/2014 11:22:06,Completed,tigerprop,5BHK,0,Powai,"Off Adi Shankaracharya Marg, Powai, Mumbai",19.11652565,sale,72.90129852,,0,Lake Superior
11/30/2012 18:30:00,Mumbai,Apartment,04/07/2016 23:50:08,,5227643,,3500,08/06/2014 04:27:12,Completed,tigerprop,4BHK,0,Powai,"Off Adi Shankaracharya Marg, Powai, Mumbai",19.11652565,sale,72.90129852,,0,Lake Superior
11/30/2012 18:30:00,Mumbai,Apartment,04/07/2016 23:50:52,,5226009,,4500,07/25/2014 11:22:06,Completed,tigerprop,5BHK,0,Powai,"Off Adi Shankaracharya Marg, Powai, Mumbai",19.11652565,sale,72.90129852,,0,Lake Superior
06/29/2008 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000429,,1377,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Jogeshwari East,"Andheri East,  Mumbai.",19.14051628,sale,72.86472321,,32499954.0,Splendor
06/29/2008 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000430,,1820,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Jogeshwari East,"Andheri East,  Mumbai.",19.14051628,sale,72.86472321,,0,Splendor
12/30/2008 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5054772,,0,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Panvel,"Panvel, Mumbai",18.98171425,sale,73.12075043,,0,Sky Garden
12/30/2008 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5012161,,1170,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Panvel,"Panvel, Mumbai",18.98171425,sale,73.12075043,,0,Sky Garden
06/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5058310,,670,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Kurla,"Kurla (W), Mumbai 400 070",19.0797596,sale,72.88622284,,0,Premier Residences
06/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5058311,,925,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kurla,"Kurla (W), Mumbai 400 070",19.0797596,sale,72.88622284,,10999175.0,Premier Residences
06/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5058312,,965,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kurla,"Kurla (W), Mumbai 400 070",19.0797596,sale,72.88622284,,11499905.0,Premier Residences
05/31/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000453,,1197,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,795,Kanjurmarg,"Near Kanjurmarg Station, Off Jogeshwari Vikhroli Link Road, Kanjurmarg East, Mumbai",19.12852859,sale,72.9307251,,18551106.0,Aurum Grande
05/31/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000454,,1404,11/13/2013 18:07:44,Under Construction,tigerprop,3BHK,934,Kanjurmarg,"Near Kanjurmarg Station, Off Jogeshwari Vikhroli Link Road, Kanjurmarg East, Mumbai",19.12852859,sale,72.9307251,,21342204.0,Aurum Grande
05/31/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000455,,1692,11/13/2013 18:07:44,Under Construction,tigerprop,3BHK,1129,Kanjurmarg,"Near Kanjurmarg Station, Off Jogeshwari Vikhroli Link Road, Kanjurmarg East, Mumbai",19.12852859,sale,72.9307251,,26222616.0,Aurum Grande
02/29/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5185516,,0,02/07/2014 04:47:21,Completed,tigerprop,2BHK,0,Powai,"Powai, Mumbai",19.10622025,sale,72.89893341,,0,Lilium Lantana
02/29/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5185517,,1500,02/07/2014 04:47:21,Completed,tigerprop,3BHK,0,Powai,"Powai, Mumbai",19.10622025,sale,72.89893341,,0,Lilium Lantana
07/31/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5226066,,2125,07/26/2014 05:01:39,Completed,tigerprop,3BHK,0,Powai,"Powai, Mumbai",19.11554146,sale,72.91183472,,0,Glen Dale
09/29/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000671,,772,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Chembur,"Chembur, Mumbai",19.06072617,sale,72.89200592,,0,Raga
09/29/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5211584,,800,05/26/2014 05:38:51,Completed,tigerprop,1BHK,0,Chembur,"Chembur, Mumbai",19.06072617,sale,72.89200592,,0,Raga
09/29/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000672,,1027,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Chembur,"Chembur, Mumbai",19.06072617,sale,72.89200592,,18499351.0,Raga
09/29/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5211585,,1100,05/26/2014 05:38:51,Completed,tigerprop,2BHK,0,Chembur,"Chembur, Mumbai",19.06072617,sale,72.89200592,,0,Raga
09/29/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000673,,1534,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Chembur,"Chembur, Mumbai",19.06072617,sale,72.89200592,,0,Raga
09/29/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5211586,,1550,05/26/2014 05:38:51,Completed,tigerprop,3BHK,0,Chembur,"Chembur, Mumbai",19.06072617,sale,72.89200592,,0,Raga
06/29/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5009251,,1225,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Ghatkopar West,"146 LBS Marg at Ghatkopar, Mumbai",19.08775139,sale,72.90280914,,20998950.0,The Orchard Residency
06/29/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5009252,,1360,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Ghatkopar West,"146 LBS Marg at Ghatkopar, Mumbai",19.08775139,sale,72.90280914,,0,The Orchard Residency
06/29/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5030517,,1445,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Ghatkopar West,"146 LBS Marg at Ghatkopar, Mumbai",19.08775139,sale,72.90280914,,0,The Orchard Residency
06/29/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5030518,,1490,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Ghatkopar West,"146 LBS Marg at Ghatkopar, Mumbai",19.08775139,sale,72.90280914,,0,The Orchard Residency
10/31/2015 18:30:00,Mumbai,Apartment,06/16/2016 04:04:44,,5051678,,1300,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Juhu,"Near YMCA Lane, Upper Juhu, Mumbai",19.0988903,sale,72.8320694,,0,Elita
10/31/2015 18:30:00,Mumbai,Apartment,06/16/2016 04:04:44,,6556541,,1597,06/16/2016 09:32:07,Completed,tigerprop,2BHK,0,Juhu,"Near YMCA Lane, Upper Juhu, Mumbai",19.0988903,sale,72.8320694,,0,Elita
10/31/2015 18:30:00,Mumbai,Apartment,06/16/2016 04:04:44,,5051679,,2000,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Juhu,"Near YMCA Lane, Upper Juhu, Mumbai",19.0988903,sale,72.8320694,,0,Elita
10/31/2015 18:30:00,Mumbai,Apartment,06/16/2016 04:04:44,,6556542,,3185,06/16/2016 09:32:07,Completed,tigerprop,3BHK,0,Juhu,"Near YMCA Lane, Upper Juhu, Mumbai",19.0988903,sale,72.8320694,,0,Elita
10/31/2015 18:30:00,Mumbai,Apartment,06/16/2016 04:04:44,,5051680,,3100,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Juhu,"Near YMCA Lane, Upper Juhu, Mumbai",19.0988903,sale,72.8320694,,107997800.0,Elita
10/31/2015 18:30:00,Mumbai,Apartment,06/16/2016 04:04:44,,6556543,,3210,06/16/2016 09:32:07,Completed,tigerprop,4BHK,0,Juhu,"Near YMCA Lane, Upper Juhu, Mumbai",19.0988903,sale,72.8320694,,0,Elita
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055105,,1008,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,10499328.0,Aqua
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055109,,1017,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,0,Aqua
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000888,,1026,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,10799676.0,Aqua
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055106,,1395,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,15199920.0,Aqua
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055107,,1449,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,0,Aqua
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000889,,1665,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,26498475.0,Aqua
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5075091,,2223,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26496506,sale,72.87335205,,0,Aqua
10/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5025730,,924,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Powai,"Powai, Mumbai",19.10516357,sale,72.89817047,,0,Jonquille and Jamaica
10/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055704,,978,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Powai,"Powai, Mumbai",19.10516357,sale,72.89817047,,0,Jonquille and Jamaica
04/30/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056182,,1388,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Lower Parel,"Lower Parel, Mumbai",18.99641609,sale,72.82364655,,0,Nextgen Era
04/30/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056183,,1800,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Lower Parel,"Lower Parel, Mumbai",18.99641609,sale,72.82364655,,0,Nextgen Era
04/30/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056184,,5800,11/13/2013 18:07:44,Completed,tigerprop,5BHK,0,Lower Parel,"Lower Parel, Mumbai",18.99641609,sale,72.82364655,,0,Nextgen Era
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5185459,,900,02/06/2014 12:02:28,Completed,tigerprop,2BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5282194,,1372,05/20/2015 11:56:00,Completed,tigerprop,3BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5185460,,1444,02/06/2014 12:02:28,Completed,tigerprop,3BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5319393,,3238,10/21/2015 09:39:14,Completed,tigerprop,4BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5319394,,3800,10/21/2015 09:39:14,Completed,tigerprop,4BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5319395,,4555,10/21/2015 09:39:14,Completed,tigerprop,4BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003252,,882,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003253,,1053,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003252,,882,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003253,,1053,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
11/30/2014 18:30:00,Mumbai,Apartment,07/04/2016 00:17:08,,5208456,,2650,05/14/2014 09:06:09,Completed,tigerprop,3BHK,0,Bandra West,"Near Gurunanak Park, 28th Road, Bandra West, Mumbai",19.06064796,sale,72.83112335,,0,Serene
11/30/2014 18:30:00,Mumbai,Apartment,07/04/2016 00:17:17,,5208457,,3000,05/14/2014 09:06:09,Completed,tigerprop,4BHK,0,Bandra West,"Near Gurunanak Park, 28th Road, Bandra West, Mumbai",19.06064796,sale,72.83112335,,0,Serene
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5001863,,1450,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,0,Costiera
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5324945,,5814,11/16/2015 11:31:31,Completed,tigerprop,3BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,0,Costiera
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5001864,,2500,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,0,Costiera
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5001865,,3150,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,299999700.0,Costiera
